trans_year,trans_week,class_id,store_type,num_units
2013,49,,OUTLETS,14
2013,40,705,RETAIL,234
2013,22,648,RETAIL,210
2013,4,575,ECOM,176
2013,19,536,RETAIL,16
2013,30,536,RETAIL,20
2013,39,,RETAIL,400
2013,10,609,ECOM,80
2013,29,709,RETAIL,102
2013,39,704,OUTLETS,6
2013,33,610,ECOM,801
2013,18,652,ECOM,2149
2013,40,730,ECOM,448
2013,37,614,OUTLETS,348
2013,43,616,RETAIL,65
2013,26,705,OUTLETS,212
2013,14,677,ECOM,1763
2013,25,629,OUTLETS,550
2013,26,714,RETAIL,194
2013,24,631,OUTLETS,318
2013,36,730,ECOM,551
2013,47,596,ECOM,899
2013,39,652,OUTLETS,72
2013,21,650,ECOM,542
2013,6,581,ECOM,226
2013,5,614,OUTLETS,276
2013,20,675,RETAIL,112
2013,42,677,ECOM,1791
2013,1,736,ECOM,268
2013,43,612,RETAIL,129
2013,25,719,ECOM,1276
2013,33,705,RETAIL,306
2013,32,733,ECOM,57
2013,15,727,OUTLETS,23
2013,32,663,OUTLETS,303
2013,24,518,RETAIL,27758
2013,34,518,RETAIL,33171
2013,41,518,RETAIL,23209
2013,33,518,RETAIL,22022
2013,19,518,OUTLETS,7293
2013,44,518,RETAIL,23814
2013,3,518,RETAIL,18477
2013,24,518,OUTLETS,3568
2013,25,518,OUTLETS,3617
2013,27,518,OUTLETS,3220
2013,41,518,OUTLETS,4864
2013,26,518,OUTLETS,4275
2013,48,518,OUTLETS,3391
2013,18,518,ECOM,5046
2013,51,518,ECOM,2509
2013,48,518,ECOM,7665
2013,10,520,RETAIL,10539
2013,33,520,RETAIL,5779
2013,47,520,OUTLETS,1117
2013,51,520,OUTLETS,1194
2013,27,520,OUTLETS,744
2013,0,520,ECOM,275
2013,34,520,ECOM,1589
2013,11,521,RETAIL,10732
2013,15,521,RETAIL,8361
2013,14,521,RETAIL,9331
2013,19,521,RETAIL,10289
2013,7,521,RETAIL,8241
2013,36,521,RETAIL,6693
2013,44,521,RETAIL,5007
2013,27,521,ECOM,835
2013,43,521,ECOM,465
2013,7,521,OUTLETS,1036
2013,6,521,ECOM,875
2013,5,526,RETAIL,7272
2013,15,526,OUTLETS,712
2013,16,526,RETAIL,4510
2013,17,526,RETAIL,4308
2013,49,526,RETAIL,15448
2013,22,526,RETAIL,2143
2013,32,526,OUTLETS,2897
2013,15,526,RETAIL,4029
2013,37,526,OUTLETS,2038
2013,36,526,ECOM,1488
2013,27,526,RETAIL,2117
2013,25,526,OUTLETS,459
2013,25,526,ECOM,811
2013,26,526,ECOM,453
2013,17,526,OUTLETS,579
2013,3,526,ECOM,1132
2013,52,526,ECOM,1451
2013,8,529,OUTLETS,2076
2013,10,529,RETAIL,6229
2013,11,529,RETAIL,5656
2013,19,529,OUTLETS,852
2013,43,529,OUTLETS,1408
2013,39,529,OUTLETS,1142
2013,15,529,OUTLETS,474
2013,17,529,RETAIL,3298
2013,47,529,ECOM,3535
2013,43,529,ECOM,891
2013,31,530,OUTLETS,2723
2013,7,530,OUTLETS,1337
2013,14,530,RETAIL,12006
2013,29,530,RETAIL,8438
2013,23,530,OUTLETS,3769
2013,20,530,OUTLETS,3973
2013,37,530,RETAIL,2295
2013,5,530,ECOM,576
2013,47,530,OUTLETS,326
2013,44,530,OUTLETS,356
2013,41,530,ECOM,181
2013,39,530,ECOM,523
2013,10,530,ECOM,2055
2013,46,530,RETAIL,343
2013,43,532,OUTLETS,544
2013,34,532,RETAIL,13107
2013,25,532,RETAIL,5587
2013,48,532,RETAIL,2352
2013,30,532,RETAIL,9090
2013,10,532,RETAIL,8121
2013,14,532,OUTLETS,811
2013,32,532,OUTLETS,1112
2013,47,532,ECOM,574
2013,21,532,OUTLETS,891
2013,31,532,OUTLETS,1176
2013,25,532,OUTLETS,1011
2013,46,532,OUTLETS,736
2013,31,532,ECOM,881
2013,5,532,OUTLETS,90
2013,32,532,ECOM,605
2013,19,533,OUTLETS,10225
2013,17,533,RETAIL,49275
2013,39,533,RETAIL,4406
2013,28,533,OUTLETS,7096
2013,30,533,RETAIL,19476
2013,5,533,OUTLETS,1086
2013,34,533,OUTLETS,3137
2013,8,533,OUTLETS,2135
2013,47,533,OUTLETS,283
2013,4,533,RETAIL,868
2013,45,533,ECOM,795
2013,4,533,ECOM,196
2013,0,533,OUTLETS,249
2013,10,533,ECOM,3488
2013,50,533,OUTLETS,324
2013,25,534,OUTLETS,6341
2013,15,534,RETAIL,4233
2013,8,534,RETAIL,2345
2013,36,534,OUTLETS,819
2013,22,534,OUTLETS,5092
2013,11,534,RETAIL,2856
2013,1,534,ECOM,159
2013,7,534,RETAIL,1320
2013,44,534,ECOM,282
2013,23,534,ECOM,2321
2013,25,537,OUTLETS,3613
2013,31,537,RETAIL,16224
2013,45,537,OUTLETS,8310
2013,40,537,OUTLETS,7495
2013,4,537,RETAIL,19762
2013,36,537,RETAIL,30444
2013,36,537,OUTLETS,7173
2013,42,537,RETAIL,22825
2013,22,537,OUTLETS,3382
2013,20,537,OUTLETS,7050
2013,37,537,OUTLETS,8771
2013,43,537,ECOM,3499
2013,20,537,RETAIL,14319
2013,43,537,OUTLETS,6400
2013,42,537,ECOM,3946
2013,10,537,OUTLETS,6573
2013,48,537,ECOM,11910
2013,20,537,ECOM,1605
2013,14,537,ECOM,3741
2013,3,537,ECOM,4132
2013,9,537,ECOM,5984
2013,26,539,RETAIL,8777
2013,34,539,RETAIL,3425
2013,8,539,RETAIL,2328
2013,24,539,OUTLETS,1943
2013,42,539,RETAIL,448
2013,4,539,OUTLETS,108
2013,51,540,RETAIL,3862
2013,29,540,RETAIL,9630
2013,48,540,OUTLETS,654
2013,45,540,RETAIL,6203
2013,41,540,RETAIL,7774
2013,23,540,RETAIL,16207
2013,15,540,RETAIL,6244
2013,31,540,OUTLETS,2126
2013,22,540,OUTLETS,2224
2013,8,540,OUTLETS,1329
2013,33,540,OUTLETS,1608
2013,6,540,ECOM,469
2013,9,540,ECOM,1936
2013,1,540,ECOM,362
2013,44,540,ECOM,659
2013,28,540,ECOM,1022
2013,51,540,ECOM,254
2013,52,552,OUTLETS,262
2013,9,552,ECOM,3236
2013,44,552,ECOM,2040
2013,13,552,RETAIL,1379
2013,50,552,OUTLETS,526
2013,41,552,RETAIL,1218
2013,33,552,RETAIL,1706
2013,29,552,OUTLETS,54
2013,37,552,RETAIL,1730
2013,8,552,OUTLETS,81
2013,9,552,OUTLETS,76
2013,23,570,RETAIL,11267
2013,21,570,OUTLETS,1914
2013,11,570,RETAIL,10823
2013,1,570,RETAIL,7843
2013,18,570,RETAIL,11923
2013,21,570,RETAIL,11744
2013,20,570,OUTLETS,2397
2013,46,570,RETAIL,2443
2013,3,570,ECOM,3212
2013,39,570,ECOM,820
2013,30,570,ECOM,724
2013,49,574,RETAIL,4254
2013,9,574,RETAIL,4977
2013,28,574,RETAIL,12661
2013,51,574,RETAIL,5282
2013,26,574,OUTLETS,4638
2013,24,574,ECOM,1645
2013,51,574,ECOM,1066
2013,45,574,ECOM,742
2013,2,580,OUTLETS,1774
2013,9,580,ECOM,496
2013,51,580,RETAIL,10578
2013,36,580,RETAIL,2980
2013,19,580,RETAIL,1283
2013,39,580,OUTLETS,1475
2013,23,580,RETAIL,553
2013,49,580,OUTLETS,1790
2013,28,591,RETAIL,9089
2013,33,591,RETAIL,8367
2013,3,591,RETAIL,8672
2013,22,591,RETAIL,13359
2013,31,591,ECOM,3671
2013,29,591,OUTLETS,1317
2013,34,591,ECOM,1587
2013,49,592,OUTLETS,776
2013,40,592,RETAIL,6555
2013,26,592,OUTLETS,1132
2013,21,592,RETAIL,6371
2013,34,592,RETAIL,9026
2013,13,592,RETAIL,5164
2013,30,592,OUTLETS,984
2013,2,592,OUTLETS,771
2013,27,592,OUTLETS,661
2013,36,592,OUTLETS,680
2013,40,592,ECOM,563
2013,26,592,ECOM,479
2013,3,592,ECOM,416
2013,22,592,OUTLETS,699
2013,42,592,OUTLETS,802
2013,29,598,RETAIL,6323
2013,23,598,OUTLETS,720
2013,21,598,RETAIL,14041
2013,11,598,OUTLETS,975
2013,36,598,RETAIL,7878
2013,14,598,RETAIL,7099
2013,47,598,OUTLETS,1440
2013,40,598,OUTLETS,938
2013,42,598,ECOM,139
2013,47,598,ECOM,1031
2013,2,599,RETAIL,16802
2013,38,599,RETAIL,18805
2013,39,599,RETAIL,15764
2013,22,599,RETAIL,17192
2013,18,599,RETAIL,27252
2013,15,599,RETAIL,14939
2013,50,599,OUTLETS,4221
2013,13,599,RETAIL,15005
2013,37,599,OUTLETS,1902
2013,9,599,OUTLETS,2853
2013,27,599,OUTLETS,1595
2013,1,599,ECOM,759
2013,19,599,ECOM,920
2013,47,599,ECOM,1647
2013,22,599,ECOM,853
2013,6,600,RETAIL,17544
2013,26,600,RETAIL,8555
2013,1,600,RETAIL,6254
2013,3,600,RETAIL,9888
2013,19,600,OUTLETS,3142
2013,33,600,OUTLETS,967
2013,30,600,OUTLETS,1231
2013,2,600,OUTLETS,1210
2013,42,600,OUTLETS,762
2013,29,600,ECOM,435
2013,21,600,ECOM,318
2013,23,606,RETAIL,4304
2013,16,606,RETAIL,4082
2013,30,606,ECOM,281
2013,16,606,OUTLETS,409
2013,23,606,OUTLETS,539
2013,47,607,OUTLETS,4552
2013,1,607,OUTLETS,1235
2013,49,607,OUTLETS,2077
2013,45,607,OUTLETS,1985
2013,26,607,OUTLETS,63
2013,7,607,ECOM,745
2013,4,615,RETAIL,23402
2013,52,615,RETAIL,27505
2013,31,615,RETAIL,23955
2013,37,615,RETAIL,23635
2013,3,615,RETAIL,36534
2013,47,615,RETAIL,42089
2013,51,615,RETAIL,62692
2013,29,615,OUTLETS,3529
2013,51,615,OUTLETS,7589
2013,17,615,OUTLETS,4658
2013,16,615,OUTLETS,3459
2013,23,615,OUTLETS,3842
2013,45,615,ECOM,6985
2013,7,615,ECOM,14697
2013,3,615,OUTLETS,2739
2013,25,615,ECOM,24822
2013,9,615,OUTLETS,3503
2013,8,615,OUTLETS,3766
2013,5,615,ECOM,6051
2013,35,615,ECOM,7768
2013,10,617,RETAIL,5221
2013,13,617,RETAIL,4249
2013,9,617,RETAIL,5848
2013,26,617,RETAIL,7221
2013,6,617,RETAIL,5828
2013,46,617,RETAIL,1582
2013,5,617,RETAIL,4113
2013,43,617,RETAIL,1757
2013,50,617,ECOM,2305
2013,41,617,ECOM,988
2013,46,618,RETAIL,19502
2013,34,618,ECOM,7952
2013,41,618,RETAIL,22445
2013,18,618,RETAIL,30429
2013,0,618,OUTLETS,6100
2013,26,618,RETAIL,49037
2013,8,618,RETAIL,38618
2013,28,618,OUTLETS,8198
2013,32,618,OUTLETS,4837
2013,25,618,OUTLETS,7269
2013,39,618,OUTLETS,4076
2013,52,618,RETAIL,19645
2013,11,618,ECOM,11026
2013,13,618,OUTLETS,3946
2013,1,618,ECOM,19805
2013,6,618,ECOM,9654
2013,7,618,OUTLETS,4501
2013,46,618,OUTLETS,3532
2013,40,618,ECOM,8156
2013,17,618,ECOM,10555
2013,13,618,ECOM,7335
2013,25,620,ECOM,11126
2013,25,620,RETAIL,40810
2013,17,620,RETAIL,24405
2013,46,620,RETAIL,15256
2013,28,620,RETAIL,34361
2013,38,620,RETAIL,13773
2013,40,620,RETAIL,12323
2013,35,620,RETAIL,14668
2013,32,620,RETAIL,14062
2013,37,620,RETAIL,13976
2013,49,620,ECOM,4891
2013,51,620,ECOM,7945
2013,38,620,ECOM,2684
2013,49,620,OUTLETS,1035
2013,47,620,OUTLETS,2061
2013,25,620,OUTLETS,97
2013,31,620,ECOM,3652
2013,41,620,ECOM,3113
2013,45,620,ECOM,3962
2013,39,620,OUTLETS,1101
2013,18,621,RETAIL,12015
2013,50,621,RETAIL,3559
2013,33,621,OUTLETS,864
2013,45,621,RETAIL,3371
2013,10,621,RETAIL,6960
2013,41,621,OUTLETS,596
2013,28,621,ECOM,4717
2013,16,621,OUTLETS,1416
2013,30,621,ECOM,1461
2013,8,621,ECOM,1532
2013,44,621,ECOM,1530
2013,19,621,OUTLETS,1632
2013,24,621,ECOM,2770
2013,44,622,RETAIL,5024
2013,30,622,OUTLETS,1872
2013,26,622,OUTLETS,4591
2013,27,622,RETAIL,17424
2013,48,622,RETAIL,5289
2013,18,622,ECOM,3330
2013,4,622,OUTLETS,1291
2013,40,622,RETAIL,6094
2013,2,622,OUTLETS,2484
2013,30,622,ECOM,1658
2013,4,622,ECOM,898
2013,28,622,OUTLETS,3219
2013,9,622,ECOM,3433
2013,1,622,ECOM,3379
2013,27,622,ECOM,4934
2013,26,622,ECOM,5357
2013,35,622,ECOM,1992
2013,47,622,ECOM,2825
2013,36,622,ECOM,1782
2013,33,624,RETAIL,18446
2013,12,624,RETAIL,29452
2013,11,624,RETAIL,22752
2013,30,624,RETAIL,22570
2013,3,624,OUTLETS,1120
2013,49,624,RETAIL,22360
2013,45,624,OUTLETS,2954
2013,34,624,OUTLETS,2670
2013,36,624,OUTLETS,2537
2013,43,624,OUTLETS,2196
2013,41,624,OUTLETS,2834
2013,50,624,ECOM,5389
2013,7,624,ECOM,9190
2013,18,625,RETAIL,12712
2013,13,625,RETAIL,13252
2013,9,625,RETAIL,10754
2013,18,625,OUTLETS,553
2013,3,625,ECOM,2018
2013,40,625,OUTLETS,842
2013,10,625,ECOM,958
2013,40,625,ECOM,1836
2013,8,625,ECOM,1462
2013,39,625,OUTLETS,1043
2013,52,625,ECOM,1324
2013,5,625,ECOM,1310
2013,37,625,OUTLETS,639
2013,50,625,ECOM,1657
2013,42,625,OUTLETS,509
2013,19,626,RETAIL,86977
2013,42,626,RETAIL,40801
2013,39,626,RETAIL,65733
2013,43,626,RETAIL,39691
2013,41,626,OUTLETS,5813
2013,49,626,OUTLETS,6140
2013,19,626,OUTLETS,7862
2013,21,626,OUTLETS,7021
2013,18,626,OUTLETS,7484
2013,31,626,ECOM,9605
2013,4,626,ECOM,6043
2013,23,626,ECOM,8064
2013,48,626,ECOM,24509
2013,16,626,ECOM,5582
2013,52,626,ECOM,8492
2013,28,627,RETAIL,19703
2013,40,627,RETAIL,15663
2013,21,627,RETAIL,18276
2013,46,627,RETAIL,16875
2013,14,627,RETAIL,20505
2013,27,627,RETAIL,19921
2013,19,627,OUTLETS,4357
2013,3,627,OUTLETS,3882
2013,15,627,ECOM,1697
2013,47,627,ECOM,4151
2013,12,627,ECOM,2338
2013,2,627,ECOM,2186
2013,48,627,OUTLETS,2479
2013,13,627,ECOM,1757
2013,52,627,ECOM,1373
2013,42,627,ECOM,1782
2013,47,633,RETAIL,9210
2013,9,633,RETAIL,11068
2013,31,633,RETAIL,9601
2013,4,633,RETAIL,6800
2013,3,633,RETAIL,6451
2013,40,633,RETAIL,9230
2013,29,633,RETAIL,9960
2013,8,633,RETAIL,12468
2013,46,633,RETAIL,8482
2013,29,633,ECOM,694
2013,41,633,ECOM,439
2013,1,633,ECOM,263
2013,21,649,RETAIL,4700
2013,10,649,RETAIL,4576
2013,2,649,OUTLETS,1241
2013,20,649,OUTLETS,1812
2013,31,649,RETAIL,3243
2013,2,649,RETAIL,4018
2013,43,649,RETAIL,4996
2013,25,649,RETAIL,4983
2013,33,649,RETAIL,4862
2013,18,649,OUTLETS,850
2013,39,649,OUTLETS,705
2013,32,649,OUTLETS,843
2013,36,649,OUTLETS,596
2013,19,649,OUTLETS,964
2013,39,649,ECOM,868
2013,32,649,ECOM,353
2013,31,649,ECOM,758
2013,32,651,RETAIL,4458
2013,25,651,RETAIL,6859
2013,11,651,RETAIL,7027
2013,22,651,RETAIL,4960
2013,37,651,RETAIL,5631
2013,49,651,RETAIL,4513
2013,15,651,RETAIL,4113
2013,21,651,RETAIL,6133
2013,45,651,OUTLETS,504
2013,2,651,OUTLETS,1531
2013,8,651,RETAIL,5212
2013,33,651,RETAIL,5488
2013,6,651,OUTLETS,2291
2013,14,651,ECOM,1256
2013,52,651,ECOM,230
2013,49,651,ECOM,822
2013,9,657,RETAIL,7279
2013,45,657,ECOM,4127
2013,8,657,ECOM,4940
2013,12,657,RETAIL,4447
2013,6,657,RETAIL,11199
2013,13,657,RETAIL,5206
2013,21,657,ECOM,3655
2013,43,657,RETAIL,2917
2013,30,657,OUTLETS,215
2013,2,657,OUTLETS,107
2013,47,657,ECOM,5574
2013,10,657,ECOM,3616
2013,24,657,OUTLETS,192
2013,42,657,OUTLETS,180
2013,48,657,OUTLETS,202
2013,45,660,RETAIL,4288
2013,41,660,RETAIL,3237
2013,50,660,RETAIL,4718
2013,17,660,RETAIL,3432
2013,49,660,ECOM,1804
2013,18,660,ECOM,2313
2013,37,660,ECOM,3054
2013,23,660,OUTLETS,150
2013,22,660,ECOM,1890
2013,43,660,OUTLETS,147
2013,46,660,OUTLETS,168
2013,15,660,ECOM,2946
2013,21,662,OUTLETS,2284
2013,31,662,OUTLETS,1091
2013,13,662,RETAIL,3236
2013,29,662,RETAIL,3146
2013,20,662,OUTLETS,2093
2013,28,662,OUTLETS,1861
2013,36,662,RETAIL,477
2013,33,662,ECOM,240
2013,10,681,RETAIL,1332
2013,2,681,RETAIL,598
2013,1,681,RETAIL,359
2013,47,681,ECOM,494
2013,5,681,RETAIL,714
2013,51,683,RETAIL,5561
2013,41,683,RETAIL,3424
2013,46,683,RETAIL,6338
2013,52,683,OUTLETS,310
2013,40,683,OUTLETS,359
2013,42,683,OUTLETS,461
2013,23,696,RETAIL,30068
2013,41,696,RETAIL,17870
2013,7,696,RETAIL,24622
2013,40,696,RETAIL,20076
2013,0,696,RETAIL,28985
2013,44,696,RETAIL,17256
2013,25,696,RETAIL,46348
2013,12,696,RETAIL,19172
2013,30,696,RETAIL,27711
2013,28,696,ECOM,9298
2013,42,696,RETAIL,17282
2013,13,696,OUTLETS,2446
2013,15,696,RETAIL,17817
2013,33,696,RETAIL,20565
2013,12,696,OUTLETS,3113
2013,14,696,OUTLETS,2533
2013,17,696,OUTLETS,2771
2013,49,696,OUTLETS,2988
2013,20,696,OUTLETS,2710
2013,27,696,ECOM,7188
2013,18,696,ECOM,3733
2013,19,696,ECOM,4120
2013,7,696,ECOM,4387
2013,17,696,ECOM,2822
2013,48,699,RETAIL,35171
2013,4,699,RETAIL,13135
2013,31,699,OUTLETS,3446
2013,35,699,OUTLETS,7037
2013,51,699,OUTLETS,14458
2013,4,699,OUTLETS,3051
2013,14,699,RETAIL,4987
2013,5,699,OUTLETS,3384
2013,17,699,OUTLETS,708
2013,4,699,ECOM,1005
2013,24,699,OUTLETS,288
2013,20,699,OUTLETS,906
2013,28,699,ECOM,435
2013,23,699,OUTLETS,302
2013,6,699,ECOM,1460
2013,48,700,OUTLETS,340
2013,46,702,RETAIL,5596
2013,12,702,RETAIL,6800
2013,14,702,RETAIL,5677
2013,34,702,OUTLETS,1975
2013,24,702,ECOM,530
2013,45,702,OUTLETS,1454
2013,42,702,ECOM,1488
2013,50,702,OUTLETS,1689
2013,6,702,OUTLETS,2031
2013,27,702,RETAIL,2067
2013,15,702,ECOM,674
2013,10,702,ECOM,2348
2013,41,702,ECOM,1780
2013,5,702,ECOM,2279
2013,11,702,ECOM,1826
2013,39,702,ECOM,2965
2013,22,710,RETAIL,11877
2013,18,710,RETAIL,17301
2013,1,710,RETAIL,18604
2013,27,710,OUTLETS,6587
2013,4,710,ECOM,2077
2013,46,710,OUTLETS,2383
2013,39,710,RETAIL,14818
2013,20,710,RETAIL,12104
2013,2,710,RETAIL,16564
2013,0,710,OUTLETS,3136
2013,39,710,ECOM,4522
2013,5,710,OUTLETS,2262
2013,23,710,ECOM,4211
2013,1,710,ECOM,6491
2013,14,710,ECOM,4597
2013,5,712,RETAIL,9692
2013,49,712,RETAIL,12112
2013,32,712,RETAIL,10707
2013,25,712,RETAIL,23411
2013,18,712,RETAIL,11209
2013,9,712,RETAIL,12383
2013,13,712,RETAIL,8753
2013,20,712,ECOM,2485
2013,34,712,OUTLETS,2099
2013,35,712,ECOM,2780
2013,39,712,OUTLETS,1362
2013,41,712,OUTLETS,1382
2013,36,717,RETAIL,17142
2013,32,717,OUTLETS,3375
2013,11,717,RETAIL,13435
2013,38,717,OUTLETS,2691
2013,10,717,OUTLETS,2201
2013,51,717,ECOM,7599
2013,1,722,RETAIL,3012
2013,50,722,RETAIL,1015
2013,12,722,RETAIL,5795
2013,26,722,OUTLETS,1443
2013,19,722,OUTLETS,638
2013,3,722,RETAIL,3077
2013,15,722,OUTLETS,243
2013,5,722,ECOM,424
2013,18,722,ECOM,1209
2013,50,722,OUTLETS,172
2013,39,722,OUTLETS,163
2013,36,723,RETAIL,2247
2013,39,723,RETAIL,4421
2013,37,723,RETAIL,2228
2013,9,723,RETAIL,6064
2013,10,723,RETAIL,6828
2013,29,723,RETAIL,8553
2013,26,723,OUTLETS,1718
2013,7,723,RETAIL,1553
2013,17,723,OUTLETS,1645
2013,28,723,OUTLETS,1290
2013,22,723,OUTLETS,1415
2013,1,723,RETAIL,588
2013,38,723,OUTLETS,206
2013,13,723,OUTLETS,556
2013,17,723,ECOM,2923
2013,39,723,ECOM,142
2013,3,723,OUTLETS,370
2013,43,723,RETAIL,129
2013,18,723,ECOM,4876
2013,11,724,RETAIL,8525
2013,27,724,RETAIL,9298
2013,34,724,RETAIL,7543
2013,16,724,OUTLETS,1287
2013,17,724,RETAIL,13004
2013,40,724,ECOM,2274
2013,39,724,OUTLETS,467
2013,35,724,OUTLETS,986
2013,0,724,RETAIL,498
2013,5,724,OUTLETS,1418
2013,47,724,ECOM,1128
2013,25,724,ECOM,1739
2013,34,724,ECOM,1045
2013,39,731,RETAIL,6093
2013,36,731,RETAIL,6638
2013,50,731,RETAIL,3735
2013,30,731,RETAIL,3546
2013,33,731,OUTLETS,548
2013,9,731,OUTLETS,1036
2013,11,731,OUTLETS,1368
2013,24,731,RETAIL,3481
2013,46,731,RETAIL,3337
2013,40,731,OUTLETS,842
2013,41,731,OUTLETS,842
2013,46,731,ECOM,137
2013,43,731,ECOM,293
2013,18,501,RETAIL,5372
2013,28,501,RETAIL,6672
2013,23,501,RETAIL,11805
2013,31,501,OUTLETS,1901
2013,11,501,RETAIL,12843
2013,17,501,OUTLETS,586
2013,34,501,OUTLETS,2618
2013,3,501,ECOM,5091
2013,37,501,ECOM,2511
2013,12,501,OUTLETS,191
2013,23,501,OUTLETS,872
2013,32,501,ECOM,1119
2013,11,501,OUTLETS,99
2013,28,502,RETAIL,5027
2013,47,502,RETAIL,13459
2013,8,502,RETAIL,9313
2013,20,502,RETAIL,5655
2013,5,502,RETAIL,7812
2013,34,502,RETAIL,3484
2013,50,502,RETAIL,7922
2013,17,502,RETAIL,4941
2013,11,502,OUTLETS,368
2013,14,502,OUTLETS,251
2013,27,502,OUTLETS,590
2013,7,502,OUTLETS,85
2013,45,503,RETAIL,32733
2013,3,503,RETAIL,16467
2013,36,503,RETAIL,11861
2013,52,503,RETAIL,13164
2013,49,503,OUTLETS,10378
2013,36,503,OUTLETS,2340
2013,6,503,OUTLETS,31
2013,46,503,ECOM,5628
2013,12,503,ECOM,139
2013,43,503,ECOM,1705
2013,7,504,OUTLETS,13184
2013,51,504,RETAIL,13179
2013,24,504,RETAIL,26790
2013,18,504,OUTLETS,4816
2013,14,504,OUTLETS,4387
2013,35,504,OUTLETS,3386
2013,41,504,OUTLETS,2087
2013,36,504,OUTLETS,1784
2013,19,504,ECOM,2720
2013,28,504,ECOM,6215
2013,32,504,ECOM,796
2013,13,504,ECOM,1760
2013,33,506,OUTLETS,393
2013,32,506,OUTLETS,321
2013,31,506,OUTLETS,356
2013,25,506,ECOM,602
2013,16,506,OUTLETS,67
2013,24,507,RETAIL,95270
2013,43,507,RETAIL,6014
2013,15,507,OUTLETS,23638
2013,43,507,OUTLETS,1555
2013,17,507,OUTLETS,24457
2013,28,507,RETAIL,72691
2013,46,507,RETAIL,6838
2013,35,507,RETAIL,24859
2013,40,507,OUTLETS,2291
2013,44,507,RETAIL,6699
2013,1,507,OUTLETS,5938
2013,37,507,OUTLETS,3616
2013,17,507,ECOM,7442
2013,48,507,OUTLETS,1285
2013,50,507,ECOM,3204
2013,25,507,ECOM,6774
2013,43,507,ECOM,1621
2013,12,507,ECOM,8094
2013,20,507,ECOM,11003
2013,38,508,RETAIL,45880
2013,28,508,RETAIL,51817
2013,12,508,RETAIL,35315
2013,7,508,OUTLETS,10285
2013,26,508,RETAIL,47855
2013,7,508,RETAIL,45248
2013,41,508,RETAIL,32120
2013,9,508,ECOM,10457
2013,42,508,RETAIL,21139
2013,19,508,OUTLETS,10201
2013,44,508,OUTLETS,4350
2013,20,508,OUTLETS,11753
2013,27,508,OUTLETS,7455
2013,51,508,OUTLETS,4604
2013,4,508,ECOM,3209
2013,8,508,OUTLETS,7142
2013,16,508,ECOM,3653
2013,48,508,OUTLETS,2905
2013,36,508,ECOM,3170
2013,1,508,ECOM,2215
2013,42,508,ECOM,2878
2013,37,509,RETAIL,39248
2013,19,509,RETAIL,88326
2013,5,509,OUTLETS,9101
2013,16,509,OUTLETS,13306
2013,23,509,RETAIL,100148
2013,3,509,RETAIL,43435
2013,26,509,OUTLETS,17235
2013,24,509,OUTLETS,15780
2013,12,509,RETAIL,68665
2013,11,509,RETAIL,69313
2013,22,509,OUTLETS,13724
2013,25,509,OUTLETS,14598
2013,0,509,OUTLETS,7608
2013,34,509,OUTLETS,14123
2013,23,509,ECOM,9975
2013,43,509,ECOM,6394
2013,52,509,ECOM,1287
2013,38,509,ECOM,6404
2013,4,509,ECOM,1911
2013,48,727,ECOM,3088
2013,36,,RETAIL,192
2013,23,595,ECOM,82
2013,28,719,ECOM,911
2013,19,604,ECOM,1058
2013,29,661,OUTLETS,116
2013,12,505,ECOM,1159
2013,45,647,ECOM,1693
2013,39,740,OUTLETS,43
2013,20,528,OUTLETS,158
2013,15,609,OUTLETS,158
2013,33,,RETAIL,305
2013,14,647,ECOM,1163
2013,27,604,OUTLETS,423
2013,49,609,ECOM,3539
2013,25,538,ECOM,558
2013,17,652,ECOM,1155
2013,36,611,ECOM,350
2013,12,740,OUTLETS,148
2013,31,629,ECOM,254
2013,39,611,ECOM,633
2013,13,604,OUTLETS,360
2013,39,631,ECOM,181
2013,7,647,ECOM,1052
2013,10,650,ECOM,323
2013,51,706,ECOM,1047
2013,13,650,ECOM,326
2013,22,650,ECOM,328
2013,51,714,RETAIL,95
2013,22,647,ECOM,526
2013,51,733,OUTLETS,126
2013,19,705,ECOM,153
2013,26,727,RETAIL,17
2013,5,611,ECOM,346
2013,47,741,ECOM,180
2013,45,629,ECOM,264
2013,5,647,OUTLETS,26
2013,8,714,OUTLETS,67
2013,9,616,ECOM,318
2013,1,725,RETAIL,123
2013,11,571,ECOM,1019
2013,20,725,RETAIL,24
2013,31,733,RETAIL,117
2013,16,604,ECOM,556
2013,27,741,RETAIL,114
2013,43,505,RETAIL,44
2013,46,572,OUTLETS,233
2013,26,709,OUTLETS,134
2013,1,704,ECOM,69
2013,17,719,ECOM,472
2013,46,648,OUTLETS,48
2013,45,593,RETAIL,65
2013,11,677,ECOM,1393
2013,18,732,ECOM,14
2013,44,593,RETAIL,90
2013,47,709,RETAIL,11
2013,12,741,ECOM,161
2013,40,531,RETAIL,66
2013,49,714,RETAIL,80
2013,8,595,ECOM,165
2013,48,739,RETAIL,55
2013,6,604,OUTLETS,152
2013,51,610,ECOM,629
2013,21,741,ECOM,36
2013,2,727,OUTLETS,32
2013,31,726,OUTLETS,39
2013,49,611,OUTLETS,13
2013,50,505,RETAIL,17
2013,45,609,ECOM,10200
2013,4,697,OUTLETS,35
2013,29,,OUTLETS,16
2013,3,727,ECOM,438
2013,7,675,ECOM,22
2013,14,739,ECOM,149
2013,43,739,ECOM,37
2013,33,719,ECOM,462
